time	V(a)	V(b)	V(c)	V(d)	V(out)
1.649992857142912e-005	3.142172e+000	4.969904e+000	1.047340e-001	4.993120e+000	-1.307975e-001
1.651207142857200e-005	3.097716e+000	4.970287e+000	1.000066e-001	4.993907e+000	-1.256796e-001
1.652421428571488e-005	3.053397e+000	4.970650e+000	9.550566e-002	4.994754e+000	-1.192263e-001
1.653635714285777e-005	3.009215e+000	4.970994e+000	9.123111e-002	4.995660e+000	-1.114378e-001
1.654850000000065e-005	2.965169e+000	4.971318e+000	8.718295e-002	4.996627e+000	-1.023141e-001
1.655750000000067e-005	2.932669e+000	4.971554e+000	8.429860e-002	4.997380e+000	-9.435267e-002
1.656650000000069e-005	2.900292e+000	4.971786e+000	8.150980e-002	4.998168e+000	-8.532037e-002
1.657550000000071e-005	2.868039e+000	4.972012e+000	7.881654e-002	4.998991e+000	-7.521714e-002
1.658450000000073e-005	2.835909e+000	4.972234e+000	7.621883e-002	4.999850e+000	-6.404300e-002
1.659350000000075e-005	2.803903e+000	4.972451e+000	7.371667e-002	5.000744e+000	-5.179794e-002
1.660250000000077e-005	2.772021e+000	4.972662e+000	7.131005e-002	5.001673e+000	-3.848197e-002
1.661150000000079e-005	2.740262e+000	4.972869e+000	6.899898e-002	5.002637e+000	-2.409508e-002
1.661635714285795e-005	2.723184e+000	4.972980e+000	6.778423e-002	5.003173e+000	-1.579150e-002
1.662121428571510e-005	2.706147e+000	4.973090e+000	6.659289e-002	5.003721e+000	-7.107633e-003
1.662607142857225e-005	2.689151e+000	4.973199e+000	6.542495e-002	5.004280e+000	1.956533e-003
1.663092857142941e-005	2.672196e+000	4.973307e+000	6.428042e-002	5.004851e+000	1.140099e-002
1.663578571428656e-005	2.655282e+000	4.973414e+000	6.315929e-002	5.005434e+000	2.122575e-002
1.664064285714371e-005	2.638409e+000	4.973520e+000	6.206157e-002	5.006028e+000	3.143080e-002
1.664550000000087e-005	2.621578e+000	4.973626e+000	6.098726e-002	5.006634e+000	4.201614e-002
1.665464285714374e-005	2.590017e+000	4.973822e+000	5.902797e-002	5.007803e+000	6.292713e-002
1.666378571428662e-005	2.558599e+000	4.974015e+000	5.713940e-002	5.009026e+000	8.550139e-002
1.667292857142950e-005	2.527323e+000	4.974204e+000	5.532155e-002	5.010305e+000	1.097389e-001
1.668207142857237e-005	2.496188e+000	4.974391e+000	5.357441e-002	5.011638e+000	1.356398e-001
1.669121428571525e-005	2.465196e+000	4.974574e+000	5.189798e-002	5.013026e+000	1.632039e-001
1.670035714285813e-005	2.434346e+000	4.974754e+000	5.029227e-002	5.014469e+000	1.924313e-001
1.670950000000101e-005	2.403638e+000	4.974931e+000	4.875728e-002	5.015967e+000	2.233219e-001
1.672364285714389e-005	2.356439e+000	4.975200e+000	4.651457e-002	5.018396e+000	2.744976e-001
1.673778571428678e-005	2.309369e+000	4.975452e+000	4.440693e-002	5.021051e+000	3.313247e-001
1.675192857142967e-005	2.262425e+000	4.975686e+000	4.243434e-002	5.023932e+000	3.938034e-001
1.676607142857256e-005	2.215610e+000	4.975902e+000	4.059680e-002	5.027040e+000	4.619336e-001
1.678021428571545e-005	2.168922e+000	4.976102e+000	3.889432e-002	5.030374e+000	5.357154e-001
1.679435714285834e-005	2.122362e+000	4.976283e+000	3.732690e-002	5.033934e+000	6.151487e-001
1.680850000000122e-005	2.075930e+000	4.976448e+000	3.589453e-002	5.037721e+000	7.002336e-001
1.680964285714408e-005	2.072194e+000	4.976460e+000	3.578264e-002	5.038040e+000	7.074167e-001
1.681078571428694e-005	2.068458e+000	4.976472e+000	3.567137e-002	5.038359e+000	7.146311e-001
1.681192857142980e-005	2.064725e+000	4.976483e+000	3.556070e-002	5.038679e+000	7.218767e-001
1.681307142857266e-005	2.060992e+000	4.976495e+000	3.545064e-002	5.039000e+000	7.291536e-001
1.681421428571552e-005	2.057260e+000	4.976506e+000	3.534120e-002	5.039322e+000	7.364617e-001
1.681535714285838e-005	2.053530e+000	4.976517e+000	3.523236e-002	5.039644e+000	7.438011e-001
1.681650000000124e-005	2.049800e+000	4.976528e+000	3.512413e-002	5.039968e+000	7.511716e-001
1.683392857142985e-005	1.993985e+000	4.976717e+000	3.355729e-002	5.044869e+000	8.670121e-001
1.685135714285846e-005	1.937986e+000	4.976842e+000	3.214705e-002	5.050362e+000	9.931392e-001
1.686878571428707e-005	1.881803e+000	4.976904e+000	3.089343e-002	5.056445e+000	1.129553e+000
1.688621428571568e-005	1.825438e+000	4.976902e+000	2.979642e-002	5.063119e+000	1.276253e+000
1.690364285714429e-005	1.768890e+000	4.976836e+000	2.885603e-002	5.070384e+000	1.433240e+000
1.692107142857290e-005	1.712158e+000	4.976707e+000	2.807225e-002	5.078239e+000	1.600513e+000
1.693850000000151e-005	1.655244e+000	4.976515e+000	2.744508e-002	5.086685e+000	1.778073e+000
1.695435714285869e-005	1.605874e+000	4.976589e+000	2.701705e-002	5.094866e+000	1.948581e+000
1.697021428571586e-005	1.558611e+000	4.976738e+000	2.662751e-002	5.103142e+000	2.118215e+000
1.698607142857304e-005	1.513456e+000	4.976962e+000	2.627645e-002	5.111514e+000	2.286974e+000
1.700192857143022e-005	1.470409e+000	4.977260e+000	2.596389e-002	5.119982e+000	2.454859e+000
1.701778571428740e-005	1.429470e+000	4.977633e+000	2.568981e-002	5.128546e+000	2.621870e+000
1.703364285714457e-005	1.390638e+000	4.978080e+000	2.545422e-002	5.137206e+000	2.788006e+000
1.704950000000175e-005	1.353913e+000	4.978603e+000	2.525711e-002	5.145962e+000	2.953268e+000
1.706207142857321e-005	1.324528e+000	4.978903e+000	2.512921e-002	5.153198e+000	3.078181e+000
1.707464285714466e-005	1.295299e+000	4.979168e+000	2.499397e-002	5.160388e+000	3.198434e+000
1.708721428571612e-005	1.266225e+000	4.979398e+000	2.485140e-002	5.167533e+000	3.314027e+000
1.709978571428758e-005	1.237308e+000	4.979594e+000	2.470150e-002	5.174633e+000	3.424961e+000
1.711235714285903e-005	1.208547e+000	4.979755e+000	2.454427e-002	5.181686e+000	3.531235e+000
1.712492857143049e-005	1.179942e+000	4.979881e+000	2.437971e-002	5.188694e+000	3.632849e+000
1.713750000000195e-005	1.151493e+000	4.979972e+000	2.420781e-002	5.195656e+000	3.729803e+000
1.714435714285910e-005	1.136057e+000	4.980023e+000	2.415667e-002	5.199681e+000	3.781337e+000
1.715121428571626e-005	1.120696e+000	4.980059e+000	2.397158e-002	5.202742e+000	3.831905e+000
1.715807142857342e-005	1.105410e+000	4.980082e+000	2.365253e-002	5.204839e+000	3.881508e+000
1.716492857143058e-005	1.090199e+000	4.980090e+000	2.319952e-002	5.205972e+000	3.930145e+000
1.717178571428774e-005	1.075064e+000	4.980085e+000	2.261256e-002	5.206141e+000	3.977817e+000
1.717864285714489e-005	1.060003e+000	4.980065e+000	2.189163e-002	5.205345e+000	4.024523e+000
1.718550000000205e-005	1.045017e+000	4.980031e+000	2.103675e-002	5.203586e+000	4.070263e+000
1.719407142857350e-005	1.026253e+000	4.979959e+000	1.973261e-002	5.199847e+000	4.125090e+000
1.720264285714494e-005	1.007481e+000	4.979872e+000	1.828226e-002	5.194863e+000	4.177345e+000
1.721121428571639e-005	9.886991e-001	4.979771e+000	1.668568e-002	5.188636e+000	4.227028e+000
1.721978571428784e-005	9.699088e-001	4.979655e+000	1.494288e-002	5.181164e+000	4.274139e+000
1.722835714285929e-005	9.511098e-001	4.979524e+000	1.305386e-002	5.172448e+000	4.318678e+000
1.723692857143074e-005	9.323021e-001	4.979378e+000	1.101862e-002	5.162487e+000	4.360645e+000
1.724550000000218e-005	9.134856e-001	4.979218e+000	8.837163e-003	5.151283e+000	4.400041e+000
1.725521428571649e-005	8.921696e-001	4.979050e+000	6.388237e-003	5.138275e+000	4.441590e+000
1.726492857143080e-005	8.709811e-001	4.978891e+000	3.891142e-003	5.124272e+000	4.480616e+000
1.727464285714510e-005	8.499201e-001	4.978741e+000	1.345878e-003	5.109275e+000	4.517118e+000
1.728435714285941e-005	8.289868e-001	4.978600e+000	-1.247555e-003	5.093284e+000	4.551097e+000
1.729407142857372e-005	8.081811e-001	4.978469e+000	-3.889158e-003	5.076297e+000	4.582552e+000
1.730378571428803e-005	7.875030e-001	4.978347e+000	-6.578931e-003	5.058316e+000	4.611484e+000
1.731350000000233e-005	7.669525e-001	4.978234e+000	-9.316873e-003	5.039341e+000	4.637892e+000
1.732635714285950e-005	7.400698e-001	4.978119e+000	-1.294079e-002	5.013090e+000	4.669617e+000
1.733921428571667e-005	7.136983e-001	4.978038e+000	-1.656552e-002	4.985604e+000	4.698866e+000
1.735207142857384e-005	6.878382e-001	4.977992e+000	-2.019109e-002	4.956882e+000	4.725640e+000
1.736492857143102e-005	6.624893e-001	4.977981e+000	-2.381747e-002	4.926924e+000	4.749939e+000
1.737778571428819e-005	6.376517e-001	4.978004e+000	-2.744469e-002	4.895731e+000	4.771762e+000
1.739064285714536e-005	6.133254e-001	4.978062e+000	-3.107273e-002	4.863303e+000	4.791110e+000
1.740350000000253e-005	5.895104e-001	4.978155e+000	-3.470159e-002	4.829638e+000	4.807982e+000
1.740450000000253e-005	5.876904e-001	4.978163e+000	-3.498513e-002	4.826965e+000	4.809278e+000
1.741550000000255e-005	5.679531e-001	4.978268e+000	-3.818305e-002	4.796475e+000	4.823035e+000
1.742650000000258e-005	5.486864e-001	4.978391e+000	-4.141597e-002	4.764967e+000	4.835962e+000
1.743750000000260e-005	5.298903e-001	4.978533e+000	-4.468389e-002	4.732442e+000	4.848060e+000
1.744850000000263e-005	5.115647e-001	4.978694e+000	-4.798683e-002	4.698899e+000	4.859328e+000
1.745950000000265e-005	4.937098e-001	4.978873e+000	-5.132477e-002	4.664339e+000	4.869765e+000
1.747050000000268e-005	4.763254e-001	4.979072e+000	-5.469772e-002	4.628761e+000	4.879373e+000
1.748150000000270e-005	4.594117e-001	4.979289e+000	-5.810567e-002	4.592166e+000	4.888151e+000
1.751450000000277e-005	4.116703e-001	4.980153e+000	-6.747990e-002	4.481485e+000	4.906880e+000
1.754750000000284e-005	3.675816e-001	4.981069e+000	-7.651268e-002	4.369096e+000	4.922799e+000
1.758050000000292e-005	3.271456e-001	4.982035e+000	-8.520403e-002	4.254997e+000	4.935908e+000
1.761350000000299e-005	2.903622e-001	4.983053e+000	-9.355393e-002	4.139190e+000	4.946206e+000
1.764650000000306e-005	2.572315e-001	4.984121e+000	-1.015624e-001	4.021674e+000	4.953694e+000
1.767950000000313e-005	2.277534e-001	4.985240e+000	-1.092294e-001	3.902449e+000	4.958371e+000
1.771250000000321e-005	2.019281e-001	4.986409e+000	-1.165550e-001	3.781515e+000	4.960238e+000
1.772621428571752e-005	1.918687e-001	4.986837e+000	-1.198000e-001	3.731272e+000	4.961481e+000
1.773992857143184e-005	1.822384e-001	4.987266e+000	-1.229143e-001	3.680925e+000	4.962626e+000
1.775364285714615e-005	1.730372e-001	4.987696e+000	-1.258981e-001	3.630474e+000	4.963675e+000
1.776735714286047e-005	1.642650e-001	4.988128e+000	-1.287513e-001	3.579919e+000	4.964626e+000
1.778107142857478e-005	1.559220e-001	4.988562e+000	-1.314740e-001	3.529260e+000	4.965480e+000
1.779478571428910e-005	1.480080e-001	4.988997e+000	-1.340660e-001	3.478496e+000	4.966238e+000
1.780850000000342e-005	1.405230e-001	4.989434e+000	-1.365274e-001	3.427629e+000	4.966898e+000
1.782092857143202e-005	1.340564e-001	4.989882e+000	-1.381944e-001	3.381528e+000	4.967463e+000
1.783335714286061e-005	1.278605e-001	4.990387e+000	-1.388464e-001	3.335508e+000	4.967998e+000
1.784578571428921e-005	1.219355e-001	4.990947e+000	-1.384835e-001	3.289568e+000	4.968502e+000
1.785821428571781e-005	1.162812e-001	4.991562e+000	-1.371056e-001	3.243710e+000	4.968975e+000
1.787064285714641e-005	1.108977e-001	4.992234e+000	-1.347127e-001	3.197932e+000	4.969417e+000
1.788307142857501e-005	1.057851e-001	4.992960e+000	-1.313050e-001	3.152234e+000	4.969829e+000
1.789550000000361e-005	1.009432e-001	4.993743e+000	-1.268822e-001	3.106617e+000	4.970210e+000
1.790664285714649e-005	9.679429e-002	4.994506e+000	-1.216186e-001	3.065863e+000	4.970541e+000
1.791778571428937e-005	9.280923e-002	4.995321e+000	-1.149229e-001	3.025271e+000	4.970861e+000
1.792892857143225e-005	8.898800e-002	4.996186e+000	-1.067954e-001	2.984841e+000	4.971171e+000
1.794007142857513e-005	8.533061e-002	4.997102e+000	-9.723596e-002	2.944573e+000	4.971471e+000
1.795121428571801e-005	8.183705e-002	4.998068e+000	-8.624458e-002	2.904467e+000	4.971760e+000
1.796235714286090e-005	7.850732e-002	4.999086e+000	-7.382126e-002	2.864524e+000	4.972040e+000
1.797350000000378e-005	7.534143e-002	5.000154e+000	-5.996602e-002	2.824742e+000	4.972309e+000
1.797892857143236e-005	7.384494e-002	5.000697e+000	-5.254078e-002	2.805443e+000	4.972439e+000
1.798435714286095e-005	7.238000e-002	5.001252e+000	-4.468110e-002	2.786193e+000	4.972567e+000
1.798978571428953e-005	7.094661e-002	5.001821e+000	-3.638696e-002	2.766992e+000	4.972694e+000
1.799521428571811e-005	6.954479e-002	5.002403e+000	-2.765838e-002	2.747840e+000	4.972820e+000
1.800064285714669e-005	6.817452e-002	5.002999e+000	-1.849535e-002	2.728738e+000	4.972944e+000
1.800607142857528e-005	6.683582e-002	5.003607e+000	-8.897862e-003	2.709684e+000	4.973068e+000
1.801150000000386e-005	6.552867e-002	5.004230e+000	1.134070e-003	2.690679e+000	4.973189e+000
1.801450000000387e-005	6.481817e-002	5.004580e+000	6.892068e-003	2.680200e+000	4.973256e+000
1.802135714286103e-005	6.322998e-002	5.005395e+000	2.054087e-002	2.656305e+000	4.973408e+000
1.802821428571818e-005	6.168483e-002	5.006236e+000	3.502867e-002	2.632494e+000	4.973557e+000
1.803507142857534e-005	6.018272e-002	5.007104e+000	5.035546e-002	2.608766e+000	4.973705e+000
1.804192857143250e-005	5.872364e-002	5.007998e+000	6.652125e-002	2.585121e+000	4.973852e+000
1.804878571428966e-005	5.730759e-002	5.008919e+000	8.352603e-002	2.561559e+000	4.973996e+000
1.805564285714681e-005	5.593459e-002	5.009866e+000	1.013698e-001	2.538080e+000	4.974139e+000
1.806250000000397e-005	5.460461e-002	5.010839e+000	1.200526e-001	2.514685e+000	4.974280e+000
1.807364285714685e-005	5.253139e-002	5.012469e+000	1.521365e-001	2.476888e+000	4.974508e+000
1.808478571428974e-005	5.055228e-002	5.014207e+000	1.871642e-001	2.439252e+000	4.974729e+000
1.809592857143262e-005	4.866727e-002	5.016052e+000	2.251359e-001	2.401777e+000	4.974943e+000
1.810707142857550e-005	4.687636e-002	5.018005e+000	2.660515e-001	2.364463e+000	4.975150e+000
1.811821428571838e-005	4.517955e-002	5.020065e+000	3.099110e-001	2.327311e+000	4.975350e+000
1.812935714286126e-005	4.357685e-002	5.022234e+000	3.567144e-001	2.290320e+000	4.975543e+000
1.814050000000414e-005	4.206825e-002	5.024509e+000	4.064617e-001	2.253489e+000	4.975729e+000
1.814892857143273e-005	4.098268e-002	5.026346e+000	4.467050e-001	2.225577e+000	4.975860e+000
1.815735714286133e-005	3.994128e-002	5.028268e+000	4.890719e-001	2.197714e+000	4.975984e+000
1.816578571428992e-005	3.894405e-002	5.030275e+000	5.335624e-001	2.169902e+000	4.976101e+000
1.817421428571850e-005	3.799099e-002	5.032368e+000	5.801766e-001	2.142140e+000	4.976211e+000
1.818264285714709e-005	3.708211e-002	5.034547e+000	6.289143e-001	2.114428e+000	4.976314e+000
1.819107142857568e-005	3.621740e-002	5.036811e+000	6.797757e-001	2.086767e+000	4.976411e+000
1.819950000000427e-005	3.539685e-002	5.039160e+000	7.327608e-001	2.059155e+000	4.976501e+000
1.820150000000428e-005	3.520626e-002	5.039724e+000	7.455980e-001	2.052627e+000	4.976520e+000
1.821907142857574e-005	3.361927e-002	5.044646e+000	8.619581e-001	1.996333e+000	4.976712e+000
1.823664285714721e-005	3.219150e-002	5.050167e+000	9.887646e-001	1.939859e+000	4.976839e+000
1.825421428571868e-005	3.092295e-002	5.056287e+000	1.126017e+000	1.883206e+000	4.976903e+000
1.827178571429015e-005	2.981362e-002	5.063006e+000	1.273716e+000	1.826374e+000	4.976902e+000
1.828935714286161e-005	2.886351e-002	5.070323e+000	1.431862e+000	1.769362e+000	4.976836e+000
1.830692857143308e-005	2.807262e-002	5.078240e+000	1.600454e+000	1.712170e+000	4.976707e+000
1.832450000000455e-005	2.744095e-002	5.086755e+000	1.779492e+000	1.654799e+000	4.976513e+000
1.833921428571886e-005	2.704008e-002	5.094345e+000	1.937348e+000	1.608767e+000	4.976565e+000
1.835392857143318e-005	2.667382e-002	5.102017e+000	2.094659e+000	1.564639e+000	4.976688e+000
1.836864285714750e-005	2.634218e-002	5.109771e+000	2.251424e+000	1.522413e+000	4.976885e+000
1.838335714286182e-005	2.604516e-002	5.117607e+000	2.407643e+000	1.482090e+000	4.977154e+000
1.839807142857614e-005	2.578276e-002	5.125524e+000	2.563318e+000	1.443671e+000	4.977496e+000
1.841278571429046e-005	2.555497e-002	5.133524e+000	2.718446e+000	1.407154e+000	4.977910e+000
1.842750000000477e-005	2.536179e-002	5.141606e+000	2.873029e+000	1.372541e+000	4.978397e+000
1.842850000000478e-005	2.534850e-002	5.142160e+000	2.883304e+000	1.370162e+000	4.978424e+000
1.843750000000480e-005	2.525167e-002	5.147308e+000	2.975061e+000	1.348966e+000	4.978660e+000
1.844650000000482e-005	2.515269e-002	5.152441e+000	3.064398e+000	1.327872e+000	4.978878e+000
1.845550000000484e-005	2.505155e-002	5.157559e+000	3.151315e+000	1.306881e+000	4.979075e+000
1.846450000000485e-005	2.494826e-002	5.162662e+000	3.235811e+000	1.285992e+000	4.979252e+000
1.847350000000487e-005	2.484282e-002	5.167751e+000	3.317888e+000	1.265206e+000	4.979410e+000
1.848250000000489e-005	2.473522e-002	5.172825e+000	3.397545e+000	1.244522e+000	4.979548e+000
1.849150000000491e-005	2.462547e-002	5.177884e+000	3.474781e+000	1.223941e+000	4.979666e+000
1.849707142857635e-005	2.455308e-002	5.181001e+000	3.521338e+000	1.211204e+000	4.979731e+000
1.850264285714779e-005	2.447988e-002	5.184109e+000	3.567065e+000	1.198497e+000	4.979791e+000
1.850821428571923e-005	2.440586e-002	5.187209e+000	3.611963e+000	1.185821e+000	4.979846e+000
1.851378571429068e-005	2.433103e-002	5.190299e+000	3.656032e+000	1.173174e+000	4.979896e+000
1.851935714286212e-005	2.425540e-002	5.193381e+000	3.699272e+000	1.160558e+000	4.979942e+000
1.852492857143356e-005	2.417895e-002	5.196453e+000	3.741683e+000	1.147971e+000	4.979984e+000
1.853050000000500e-005	2.410169e-002	5.199517e+000	3.783264e+000	1.135415e+000	4.980021e+000
1.853750000000501e-005	2.393539e-002	5.202766e+000	3.835085e+000	1.119772e+000	4.980060e+000
1.854450000000503e-005	2.362158e-002	5.204965e+000	3.885777e+000	1.104190e+000	4.980083e+000
1.855150000000505e-005	2.316025e-002	5.206115e+000	3.935340e+000	1.088671e+000	4.980092e+000
1.855850000000506e-005	2.255141e-002	5.206216e+000	3.983774e+000	1.073213e+000	4.980085e+000
1.856550000000508e-005	2.179505e-002	5.205268e+000	4.031079e+000	1.057818e+000	4.980062e+000
1.857250000000509e-005	2.089117e-002	5.203270e+000	4.077254e+000	1.042484e+000	4.980024e+000
1.857950000000511e-005	1.983977e-002	5.200222e+000	4.122301e+000	1.027213e+000	4.979970e+000
1.858735714286227e-005	1.849415e-002	5.195630e+000	4.170432e+000	1.010000e+000	4.979886e+000
1.859521428571943e-005	1.703523e-002	5.190038e+000	4.216405e+000	9.927823e-001	4.979792e+000
1.860307142857659e-005	1.546302e-002	5.183447e+000	4.260218e+000	9.755597e-001	4.979687e+000
1.861092857143375e-005	1.377751e-002	5.175857e+000	4.301872e+000	9.583322e-001	4.979572e+000
1.861878571429091e-005	1.197871e-002	5.167268e+000	4.341367e+000	9.410998e-001	4.979446e+000
1.862664285714807e-005	1.006662e-002	5.157680e+000	4.378703e+000	9.238624e-001	4.979310e+000
1.863450000000523e-005	8.041235e-003	5.147093e+000	4.413879e+000	9.066201e-001	4.979164e+000
1.864335714286239e-005	5.802823e-003	5.135036e+000	4.451076e+000	8.872097e-001	4.979013e+000
1.865221428571955e-005	3.522265e-003	5.122136e+000	4.486176e+000	8.679054e-001	4.978869e+000
1.866107142857671e-005	1.199561e-003	5.108393e+000	4.519177e+000	8.487072e-001	4.978733e+000
1.866992857143388e-005	-1.165290e-003	5.093808e+000	4.550080e+000	8.296152e-001	4.978604e+000
1.867878571429104e-005	-3.572287e-003	5.078380e+000	4.578886e+000	8.106293e-001	4.978483e+000
1.868764285714820e-005	-6.021430e-003	5.062109e+000	4.605593e+000	7.917496e-001	4.978370e+000
1.869650000000536e-005	-8.512720e-003	5.044995e+000	4.630203e+000	7.729760e-001	4.978264e+000
1.871421428571969e-005	-1.346864e-002	5.009089e+000	4.673237e+000	7.358205e-001	4.978107e+000
1.873192857143401e-005	-1.844959e-002	4.970710e+000	4.712143e+000	6.997036e-001	4.978014e+000
1.874964285714834e-005	-2.345555e-002	4.929859e+000	4.746920e+000	6.646253e-001	4.977984e+000
1.876735714286266e-005	-2.848654e-002	4.886535e+000	4.777568e+000	6.305856e-001	4.978018e+000
1.878507142857699e-005	-3.354256e-002	4.840738e+000	4.804087e+000	5.975845e-001	4.978115e+000
1.880278571429131e-005	-3.862359e-002	4.792469e+000	4.826478e+000	5.656220e-001	4.978275e+000
1.882050000000564e-005	-4.372965e-002	4.741727e+000	4.844739e+000	5.346981e-001	4.978498e+000
1.885564285714857e-005	-5.447929e-002	4.628704e+000	4.874729e+000	4.777652e-001	4.979165e+000
1.889078571429151e-005	-6.476919e-002	4.513158e+000	4.900052e+000	4.251731e-001	4.979935e+000
1.892592857143444e-005	-7.459935e-002	4.395087e+000	4.920709e+000	3.769218e-001	4.980810e+000
1.896107142857737e-005	-8.396978e-002	4.274494e+000	4.936699e+000	3.330113e-001	4.981790e+000
1.899621428572030e-005	-9.288046e-002	4.151376e+000	4.948023e+000	2.934415e-001	4.982874e+000
1.903135714286324e-005	-1.013314e-001	4.025735e+000	4.954681e+000	2.582124e-001	4.984063e+000
1.906650000000617e-005	-1.093226e-001	3.897570e+000	4.956672e+000	2.273242e-001	4.985356e+000
1.908392857143478e-005	-1.134093e-001	3.834142e+000	4.958657e+000	2.131832e-001	4.985928e+000
1.910135714286340e-005	-1.173890e-001	3.770513e+000	4.960453e+000	1.997735e-001	4.986493e+000
1.911878571429201e-005	-1.212618e-001	3.706683e+000	4.962062e+000	1.870951e-001	4.987053e+000
1.913621428572061e-005	-1.250275e-001	3.642654e+000	4.963482e+000	1.751480e-001	4.987606e+000
1.915364285714922e-005	-1.286863e-001	3.578423e+000	4.964713e+000	1.639322e-001	4.988154e+000
1.917107142857783e-005	-1.322382e-001	3.513993e+000	4.965756e+000	1.534477e-001	4.988695e+000
1.918850000000644e-005	-1.356830e-001	3.449362e+000	4.966611e+000	1.436944e-001	4.989230e+000
1.920092857143504e-005	-1.376378e-001	3.403257e+000	4.967197e+000	1.370835e-001	4.989659e+000
1.921335714286364e-005	-1.386363e-001	3.357222e+000	4.967750e+000	1.307484e-001	4.990142e+000
1.922578571429224e-005	-1.386787e-001	3.311258e+000	4.968271e+000	1.246892e-001	4.990678e+000
1.923821428572084e-005	-1.377648e-001	3.265364e+000	4.968759e+000	1.189059e-001	4.991269e+000
1.925064285714943e-005	-1.358947e-001	3.219540e+000	4.969215e+000	1.133984e-001	4.991913e+000
1.926307142857803e-005	-1.330684e-001	3.173787e+000	4.969638e+000	1.081669e-001	4.992610e+000
1.927550000000663e-005	-1.292859e-001	3.128103e+000	4.970028e+000	1.032112e-001	4.993361e+000
1.928678571429237e-005	-1.245811e-001	3.086761e+000	4.970370e+000	9.891170e-002	4.994108e+000
1.929807142857811e-005	-1.184452e-001	3.045580e+000	4.970702e+000	9.478358e-002	4.994907e+000
1.930935714286385e-005	-1.108783e-001	3.004558e+000	4.971022e+000	9.082679e-002	4.995758e+000
1.932064285714959e-005	-1.018804e-001	2.963698e+000	4.971331e+000	8.704135e-002	4.996660e+000
1.933192857143533e-005	-9.145153e-002	2.922997e+000	4.971629e+000	8.342724e-002	4.997615e+000
1.934321428572107e-005	-7.959162e-002	2.882458e+000	4.971915e+000	7.998447e-002	4.998622e+000
1.935450000000681e-005	-6.630071e-002	2.842078e+000	4.972191e+000	7.671305e-002	4.999681e+000
1.936050000000682e-005	-5.847467e-002	2.820704e+000	4.972336e+000	7.502789e-002	5.000267e+000
1.936650000000683e-005	-5.012399e-002	2.799389e+000	4.972479e+000	7.338171e-002	5.000870e+000
1.937250000000685e-005	-4.124866e-002	2.778133e+000	4.972621e+000	7.177450e-002	5.001490e+000
1.937850000000686e-005	-3.184868e-002	2.756938e+000	4.972761e+000	7.020626e-002	5.002125e+000
1.938450000000687e-005	-2.192405e-002	2.735801e+000	4.972899e+000	6.867700e-002	5.002777e+000
1.939050000000689e-005	-1.147477e-002	2.714724e+000	4.973035e+000	6.718671e-002	5.003445e+000
1.939650000000690e-005	-5.008388e-004	2.693707e+000	4.973170e+000	6.573538e-002	5.004129e+000
1.939850000000690e-005	3.294162e-003	2.686715e+000	4.973215e+000	6.525899e-002	5.004362e+000
1.940150000000691e-005	9.106797e-003	2.676242e+000	4.973281e+000	6.455187e-002	5.004714e+000
1.940864285714978e-005	2.346782e-002	2.651368e+000	4.973439e+000	6.290662e-002	5.005567e+000
1.941578571429266e-005	3.874762e-002	2.626584e+000	4.973594e+000	6.130774e-002	5.006449e+000
1.942292857143553e-005	5.494620e-002	2.601890e+000	4.973748e+000	5.975523e-002	5.007360e+000
1.943007142857840e-005	7.206356e-002	2.577287e+000	4.973900e+000	5.824909e-002	5.008301e+000
1.943721428572127e-005	9.009970e-002	2.552774e+000	4.974050e+000	5.678933e-002	5.009270e+000
1.944435714286415e-005	1.090546e-001	2.528351e+000	4.974198e+000	5.537595e-002	5.010268e+000
1.945150000000702e-005	1.289283e-001	2.504018e+000	4.974344e+000	5.400894e-002	5.011295e+000
1.945250000000702e-005	1.318015e-001	2.500618e+000	4.974364e+000	5.382062e-002	5.011442e+000
1.946392857143562e-005	1.656776e-001	2.461943e+000	4.974597e+000	5.173478e-002	5.013145e+000
1.947535714286422e-005	2.027262e-001	2.423426e+000	4.974821e+000	4.974659e-002	5.014966e+000
1.948678571429281e-005	2.429473e-001	2.385067e+000	4.975038e+000	4.785607e-002	5.016905e+000
1.949821428572141e-005	2.863407e-001	2.346865e+000	4.975247e+000	4.606319e-002	5.018961e+000
1.950964285715000e-005	3.329067e-001	2.308821e+000	4.975447e+000	4.436798e-002	5.021135e+000
1.952107142857860e-005	3.826451e-001	2.270935e+000	4.975640e+000	4.277042e-002	5.023426e+000
1.953250000000720e-005	4.355559e-001	2.233207e+000	4.975825e+000	4.127052e-002	5.025835e+000
1.954007142857864e-005	4.729906e-001	2.208142e+000	4.975938e+000	4.032409e-002	5.027538e+000
1.954764285715009e-005	5.121406e-001	2.183123e+000	4.976046e+000	3.941282e-002	5.029310e+000
1.955521428572153e-005	5.530059e-001	2.158150e+000	4.976148e+000	3.853673e-002	5.031150e+000
1.956278571429298e-005	5.955866e-001	2.133223e+000	4.976245e+000	3.769580e-002	5.033059e+000
1.957035714286442e-005	6.398825e-001	2.108342e+000	4.976336e+000	3.689003e-002	5.035037e+000
1.957792857143587e-005	6.858937e-001	2.083506e+000	4.976422e+000	3.611944e-002	5.037083e+000
1.958550000000731e-005	7.336202e-001	2.058717e+000	4.976502e+000	3.538401e-002	5.039198e+000
