time	V(1_a1)	V(2_a0)	V(3_b1)	V(4_b0)	V(5_c0)	V(6_q1)	V(7_q0)
3.000113479464163e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.875119e-004	4.997623e+000	2.517588e-001
3.000119393793620e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.349200e-004	4.997507e+000	3.020651e-001
3.000125750536354e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.821983e-004	4.997437e+000	3.571248e-001
3.000134258183383e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.170377e-004	4.997426e+000	4.316641e-001
3.000141601186767e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.668078e-004	4.997491e+000	4.963856e-001
3.000150029080296e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.174317e-004	4.997653e+000	5.708340e-001
3.000159389126718e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-7.151734e-005	4.997909e+000	6.534934e-001
3.000168893220538e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.356219e-005	4.998219e+000	7.373369e-001
3.000179234571073e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.437672e-006	4.998588e+000	8.285455e-001
3.000199917272144e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.843839e-005	4.999348e+000	1.011763e+000
3.000229686642670e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	7.034743e-005	5.000401e+000	1.278687e+000
3.000257675979826e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	8.143996e-005	5.001283e+000	1.533597e+000
3.000278515821208e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	8.124207e-005	5.001797e+000	1.724666e+000
3.000303128583267e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	7.590231e-005	5.002159e+000	1.948933e+000
3.000326292290169e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	6.897128e-005	5.002208e+000	2.157544e+000
3.000353288986069e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	6.121406e-005	5.001952e+000	2.397213e+000
3.000381839971230e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.426535e-005	5.001485e+000	2.644684e+000
3.000416756489600e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.698226e-005	5.000875e+000	2.936445e+000
3.000440428409523e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.313493e-005	5.000702e+000	3.123757e+000
3.000467738322028e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.985563e-005	5.001259e+000	3.324884e+000
3.000499128784220e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.659581e-005	5.003495e+000	3.536969e+000
3.000533738509110e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.291371e-005	5.008702e+000	3.747179e+000
3.000567726289971e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.856846e-005	5.017644e+000	3.928908e+000
3.000604621016299e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.248576e-005	5.032052e+000	4.100280e+000
3.000637396485141e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.584533e-005	5.048187e+000	4.233308e+000
3.000657101613118e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.129018e-005	5.059025e+000	4.304147e+000
3.000673463514579e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	7.157907e-006	5.068495e+000	4.357386e+000
3.000689220205454e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.093317e-006	5.077873e+000	4.404839e+000
3.000702639959188e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.068623e-007	5.085724e+000	4.442482e+000
3.000716620640740e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.199242e-006	5.093353e+000	4.479044e+000
3.000731783909922e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-4.130377e-006	5.100853e+000	4.515725e+000
3.000754368416314e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-6.751960e-006	5.110747e+000	4.565681e+000
3.000776931550299e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-9.434853e-006	5.118976e+000	4.610786e+000
3.000800195072267e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.221082e-005	5.125221e+000	4.652401e+000
3.000822399392548e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.444496e-005	5.128715e+000	4.687765e+000
3.000849490612467e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.616678e-005	5.130437e+000	4.726265e+000
3.000869273911298e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.647008e-005	5.129254e+000	4.751443e+000
3.000889305111604e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.590792e-005	5.122303e+000	4.774527e+000
3.000899928668195e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.533467e-005	5.111944e+000	4.785828e+000
3.000919997029896e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.407112e-005	5.069105e+000	4.805183e+000
3.000934663410992e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.332351e-005	5.023532e+000	4.818038e+000
3.000950350027586e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.269678e-005	4.966853e+000	4.830868e+000
3.000964517983777e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.207940e-005	4.908183e+000	4.841595e+000
3.000981611446077e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.115248e-005	4.827229e+000	4.853502e+000
3.001002593566584e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-9.899099e-006	4.713950e+000	4.866756e+000
3.001028361631643e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-8.364357e-006	4.554686e+000	4.881147e+000
3.001057131867912e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-6.822898e-006	4.354621e+000	4.895169e+000
3.001084726012821e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-5.586892e-006	4.147448e+000	4.906885e+000
3.001118015246916e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-4.350914e-006	3.884417e+000	4.919019e+000
3.001167775200135e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.838698e-006	3.476328e+000	4.934247e+000
3.001221101109534e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.632730e-006	3.030540e+000	4.947539e+000
3.001278133223517e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-8.746320e-007	2.560234e+000	4.958841e+000
3.001330738977412e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-5.612677e-007	2.151511e+000	4.967089e+000
3.001385667072941e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.374279e-007	1.760081e+000	4.973876e+000
3.001443516210955e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.021756e-007	1.386826e+000	4.979534e+000
3.001498155140973e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.235187e-007	1.084499e+000	4.983646e+000
3.001586207003396e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.651431e-007	6.853288e-001	4.988731e+000
3.001634301477636e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.796783e-007	5.193003e-001	4.990899e+000
3.001674949047330e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.031344e-007	4.317117e-001	4.992331e+000
3.001719742583766e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.556324e-008	3.843800e-001	4.993670e+000
3.001737380512269e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	8.031417e-008	3.823032e-001	4.994133e+000
3.001755949760505e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.740831e-007	3.954903e-001	4.994568e+000
3.001781797891608e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.207573e-007	4.308952e-001	4.995121e+000
3.001805908365131e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.294883e-007	4.813466e-001	4.995587e+000
3.001836546605923e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.193795e-007	5.689390e-001	4.996115e+000
3.001865146968874e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.662158e-007	6.748474e-001	4.996552e+000
3.001896452572654e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.812959e-007	8.231644e-001	4.996975e+000
3.001923630093027e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.701379e-007	9.865273e-001	4.997301e+000
3.001953914156106e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	5.159294e-007	1.202604e+000	4.997621e+000
3.001982478239440e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.967305e-007	1.423294e+000	4.997888e+000
3.002015302955671e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.057807e-007	1.687951e+000	4.998155e+000
3.002060015650844e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.521340e-008	2.059952e+000	4.998459e+000
3.002130244235349e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.922043e-007	2.648443e+000	4.998847e+000
3.002189146461972e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.632910e-007	3.119298e+000	4.999102e+000
3.002250312199035e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.855290e-007	3.550627e+000	4.999304e+000
3.002316281957168e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-9.490422e-008	3.929809e+000	4.999471e+000
3.002387338896553e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.424366e-007	4.238989e+000	4.999606e+000
3.002467902206742e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.471960e-007	4.489001e+000	4.999718e+000
3.002545746464105e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	4.143466e-007	4.653075e+000	4.999797e+000
3.002633279409818e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.553396e-007	4.774227e+000	4.999859e+000
3.002719140892423e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.451148e-007	4.853922e+000	4.999903e+000
3.002772328029081e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.801951e-007	4.887515e+000	4.999923e+000
3.002834361177868e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.186941e-007	4.915164e+000	4.999940e+000
3.002900409832963e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	6.490869e-008	4.937560e+000	4.999955e+000
3.002954553453108e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.950101e-008	4.951579e+000	4.999964e+000
3.003011850645949e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.936096e-009	4.962699e+000	4.999971e+000
3.003095045089475e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.623805e-008	4.974490e+000	4.999979e+000
3.003192645260756e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.850709e-008	4.983969e+000	4.999986e+000
3.003310507601398e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.442016e-008	4.991133e+000	4.999991e+000
3.003440831227943e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-3.195877e-008	4.995670e+000	4.999995e+000
3.003599073344028e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-2.380141e-008	4.998481e+000	4.999998e+000
3.003774482049576e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.510259e-008	4.999890e+000	4.999999e+000
3.003945259687319e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-8.949384e-009	5.000391e+000	5.000000e+000
3.004147515285811e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-4.178164e-009	5.000512e+000	5.000000e+000
3.004353820935279e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	-1.316501e-009	5.000453e+000	5.000000e+000
3.004607291275132e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	6.153317e-010	5.000322e+000	5.000000e+000
3.004881850389319e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	1.850661e-009	5.000205e+000	5.000000e+000
3.005233489315647e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	2.695074e-009	5.000110e+000	5.000000e+000
3.005654161673011e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.166511e-009	5.000051e+000	5.000000e+000
3.006233465372864e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.421996e-009	5.000018e+000	5.000000e+000
3.007044068143470e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.537041e-009	5.000004e+000	5.000000e+000
3.008044068143470e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.564874e-009	5.000000e+000	5.000000e+000
3.054044068143476e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.568793e-009	5.000000e+000	5.000000e+000
3.499998993246605e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.568795e-009	5.000000e+000	5.000000e+000
3.499999000000000e-003	0.000000e+000	5.000000e+000	5.000000e+000	0.000000e+000	3.568796e-009	5.000000e+000	5.000000e+000
3.499999000173930e-003	0.000000e+000	5.000000e+000	5.000000e+000	8.696494e-004	6.840593e-009	5.000000e+000	5.000013e+000
3.499999000521790e-003	0.000000e+000	5.000000e+000	5.000000e+000	2.608948e-003	1.341478e-008	5.000000e+000	5.000039e+000
3.499999040094027e-003	0.000000e+000	5.000000e+000	5.000000e+000	2.004701e-001	7.592238e-007	5.000028e+000	5.003223e+000
3.499999079666265e-003	0.000000e+000	5.000000e+000	5.000000e+000	3.983313e-001	1.500168e-006	5.000056e+000	5.006084e+000
3.499999119238502e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.961925e-001	2.236248e-006	5.000084e+000	5.008622e+000
3.499999158810739e-003	0.000000e+000	5.000000e+000	5.000000e+000	7.940537e-001	2.967463e-006	5.000111e+000	5.010836e+000
3.499999198382976e-003	0.000000e+000	5.000000e+000	5.000000e+000	9.919149e-001	3.693813e-006	5.000138e+000	5.012727e+000
3.499999237955214e-003	0.000000e+000	5.000000e+000	5.000000e+000	1.189776e+000	4.415299e-006	5.000166e+000	5.014294e+000
3.499999277527451e-003	0.000000e+000	5.000000e+000	5.000000e+000	1.387637e+000	5.131920e-006	5.000193e+000	5.015538e+000
3.499999350631869e-003	0.000000e+000	5.000000e+000	5.000000e+000	1.753159e+000	6.473693e-006	5.000244e+000	5.017182e+000
3.499999398831367e-003	0.000000e+000	5.000000e+000	5.000000e+000	1.994157e+000	7.361988e-006	5.000278e+000	5.018248e+000
3.499999500738213e-003	0.000000e+000	5.000000e+000	5.000000e+000	2.503691e+000	9.207140e-006	5.000349e+000	5.020400e+000
3.499999554901505e-003	0.000000e+000	5.000000e+000	5.000000e+000	2.774508e+000	1.016745e-005	5.000386e+000	5.021460e+000
3.499999849951025e-003	0.000000e+000	5.000000e+000	5.000000e+000	4.249755e+000	1.517150e-005	5.000581e+000	5.026711e+000
3.499999937715716e-003	0.000000e+000	5.000000e+000	5.000000e+000	4.688579e+000	1.658878e-005	5.000637e+000	5.028297e+000
3.499999966026123e-003	0.000000e+000	5.000000e+000	5.000000e+000	4.830131e+000	1.704453e-005	5.000655e+000	5.028823e+000
3.500000000000000e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.759514e-005	5.000677e+000	5.029466e+000
3.500000000717840e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.759434e-005	5.000677e+000	5.029469e+000
3.500000002153520e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.759273e-005	5.000677e+000	5.029474e+000
3.500001116923896e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.638142e-005	5.000679e+000	5.033872e+000
3.500002231694271e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.521549e-005	5.000680e+000	5.038105e+000
3.500003346464646e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.409493e-005	5.000680e+000	5.042172e+000
3.500004461235022e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.301973e-005	5.000680e+000	5.046074e+000
3.500005576005397e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.198991e-005	5.000680e+000	5.049811e+000
3.500006690775773e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.100546e-005	5.000680e+000	5.053382e+000
3.500007805546148e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.006639e-005	5.000679e+000	5.056788e+000
3.500010373170535e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	8.059023e-006	5.000674e+000	5.064053e+000
3.500013073698403e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	6.113964e-006	5.000667e+000	5.071147e+000
3.500015086200471e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.792445e-006	5.000660e+000	5.075984e+000
3.500017235882437e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.509899e-006	5.000650e+000	5.080694e+000
3.500020066339245e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.990498e-006	5.000635e+000	5.085886e+000
3.500023543990748e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	3.496095e-007	5.000613e+000	5.090011e+000
3.500027447586021e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-1.207379e-006	5.000585e+000	5.092014e+000
3.500032362162475e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-2.785957e-006	5.000544e+000	5.092464e+000
3.500037184763960e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-3.961904e-006	5.000500e+000	5.091326e+000
3.500042128885327e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-4.829937e-006	5.000453e+000	5.087994e+000
3.500045661479493e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-5.244875e-006	5.000417e+000	5.083162e+000
3.500050523143693e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-5.535694e-006	5.000368e+000	5.071119e+000
3.500060246472094e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-5.584301e-006	5.000269e+000	5.034443e+000
3.500071714676612e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-5.091194e-006	5.000153e+000	4.978208e+000
3.500082883799928e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-4.237429e-006	5.000045e+000	4.915454e+000
3.500094044729592e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-3.230770e-006	4.999945e+000	4.850281e+000
3.500107204382166e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-2.046616e-006	4.999839e+000	4.774116e+000
3.500121897109347e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	-8.597758e-007	4.999736e+000	4.690510e+000
3.500135517171623e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.257447e-008	4.999654e+000	4.613568e+000
3.500149123636989e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	6.278537e-007	4.999584e+000	4.536778e+000
3.500168433515138e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.079258e-006	4.999498e+000	4.428202e+000
3.500190604296136e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.264312e-006	4.999411e+000	4.304572e+000
3.500207435315349e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.310319e-006	4.999357e+000	4.211794e+000
3.500227416286129e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.302264e-006	4.999310e+000	4.102933e+000
3.500267378227690e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.114764e-006	4.999247e+000	3.886006e+000
3.500308349425184e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	7.978260e-007	4.999211e+000	3.660009e+000
3.500349369621836e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	4.510411e-007	4.999194e+000	3.422494e+000
3.500393823284753e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.680337e-007	4.999189e+000	3.144987e+000
3.500435630222186e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.703529e-007	4.999209e+000	2.862885e+000
3.500480789019990e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	6.593557e-007	4.999321e+000	2.539313e+000
3.500531727274238e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	1.623334e-006	4.999683e+000	2.161227e+000
3.500588462146440e-003	0.000000e+000	5.000000e+000	5.000000e+000	5.000000e+000	2.719429e-006	5.000551e+000	1.740114e+000
